Step,numberOfAcceptedPeleSteps,currentEnergy,sasaLig,epoch,trajectory,Cluster
48,48,-24.7154,0.996618,,output/trajectory_5.pdb,0
49,49,-24.7999,0.993854,,output/trajectory_5.pdb,0
50,50,-24.7532,0.994355,,output/trajectory_5.pdb,0
51,51,-24.8201,0.993909,,output/trajectory_5.pdb,0
52,52,-24.7534,0.994353,,output/trajectory_5.pdb,0
53,53,-24.822,0.99344,,output/trajectory_5.pdb,0
54,54,-24.8173,0.992974,,output/trajectory_5.pdb,0
55,55,-24.7839,0.994462,,output/trajectory_5.pdb,0
56,56,-24.7901,0.994089,,output/trajectory_5.pdb,0
57,57,-24.7538,0.99529,,output/trajectory_5.pdb,0
58,58,-24.769,0.994419,,output/trajectory_5.pdb,0
59,59,-24.7846,0.994696,,output/trajectory_5.pdb,0
60,60,-24.8118,0.994382,,output/trajectory_5.pdb,0
61,61,-24.8191,0.99365,,output/trajectory_5.pdb,0
62,62,-24.7066,0.994963,,output/trajectory_5.pdb,0
63,63,-24.74,0.996037,,output/trajectory_5.pdb,0
64,64,-24.7849,0.99554,,output/trajectory_5.pdb,0
65,65,-24.7929,0.99298,,output/trajectory_5.pdb,0
66,66,-24.815,0.993768,,output/trajectory_5.pdb,0
67,67,-24.8129,0.994785,,output/trajectory_5.pdb,0
68,68,-24.9132,0.994445,,output/trajectory_5.pdb,0
69,69,-24.9408,0.994625,,output/trajectory_5.pdb,0
70,70,-24.8571,0.99326,,output/trajectory_5.pdb,0
71,71,-24.9302,0.992859,,output/trajectory_5.pdb,0
72,72,-24.826,0.993291,,output/trajectory_5.pdb,0
73,73,-24.8236,0.994313,,output/trajectory_5.pdb,0
74,74,-24.8591,0.993478,,output/trajectory_5.pdb,0
75,75,-24.859,0.993478,,output/trajectory_5.pdb,0
76,76,-24.7592,0.997253,,output/trajectory_5.pdb,0
77,77,-24.7876,0.997339,,output/trajectory_5.pdb,0
78,78,-24.7801,0.997458,,output/trajectory_5.pdb,0
79,79,-24.8734,0.995598,,output/trajectory_5.pdb,0
80,80,-24.6864,0.999222,,output/trajectory_5.pdb,0
81,81,-24.5806,1.00203,,output/trajectory_5.pdb,-
82,82,-24.5871,1.0031,,output/trajectory_5.pdb,-
83,83,-24.6632,1.00127,,output/trajectory_5.pdb,0
84,84,-24.6822,1.00243,,output/trajectory_5.pdb,0
85,85,-24.721,1.00374,,output/trajectory_5.pdb,0
86,86,-24.6968,1.00201,,output/trajectory_5.pdb,0
87,87,-24.7193,1.00236,,output/trajectory_5.pdb,0
88,88,-24.7192,1.00236,,output/trajectory_5.pdb,0
89,89,-24.7454,0.999116,,output/trajectory_5.pdb,0
90,90,-24.7104,1.00248,,output/trajectory_5.pdb,0
91,91,-24.7192,1.00236,,output/trajectory_5.pdb,0
92,92,-24.7454,0.999116,,output/trajectory_5.pdb,0
93,93,-24.7104,1.00248,,output/trajectory_5.pdb,0
94,94,-24.7192,1.00236,,output/trajectory_5.pdb,0
95,95,-24.7442,1.00169,,output/trajectory_5.pdb,0
96,96,-24.7171,1.00171,,output/trajectory_5.pdb,0
97,97,-24.6801,1.00257,,output/trajectory_5.pdb,0
98,98,-24.7162,1.00296,,output/trajectory_5.pdb,0
99,99,-24.6707,1.00259,,output/trajectory_5.pdb,0
100,100,-24.6641,1.00373,,output/trajectory_5.pdb,0
0,0,-19.0793,1.0,,output/trajectory_6.pdb,-
1,1,-24.6426,0.998902,,output/trajectory_6.pdb,0
2,2,-24.4491,0.997799,,output/trajectory_6.pdb,-
3,3,-24.4551,0.999305,,output/trajectory_6.pdb,-
4,4,-24.4626,0.998981,,output/trajectory_6.pdb,-
5,5,-24.452,0.995309,,output/trajectory_6.pdb,-
6,6,-24.4249,0.995753,,output/trajectory_6.pdb,-
7,7,-24.478,0.996615,,output/trajectory_6.pdb,-
8,8,-24.6886,0.996323,,output/trajectory_6.pdb,0
9,9,-24.7281,0.995764,,output/trajectory_6.pdb,0
10,10,-24.6355,0.996785,,output/trajectory_6.pdb,0
11,11,-24.6358,0.996785,,output/trajectory_6.pdb,0
12,12,-24.6358,0.996785,,output/trajectory_6.pdb,0
13,13,-24.6051,0.996091,,output/trajectory_6.pdb,-
14,14,-24.6192,0.994976,,output/trajectory_6.pdb,0
15,15,-24.6003,0.995301,,output/trajectory_6.pdb,-
16,16,-24.6939,0.996263,,output/trajectory_6.pdb,0
17,17,-24.7489,0.996717,,output/trajectory_6.pdb,0
18,18,-24.5506,0.997862,,output/trajectory_6.pdb,-
19,19,-24.6345,0.992507,,output/trajectory_6.pdb,0
20,20,-24.7037,0.994143,,output/trajectory_6.pdb,0
21,21,-24.6868,0.997469,,output/trajectory_6.pdb,0
22,22,-24.7012,0.997374,,output/trajectory_6.pdb,0
23,23,-24.6566,0.997325,,output/trajectory_6.pdb,0
24,24,-24.649,0.998401,,output/trajectory_6.pdb,0
25,25,-24.6728,0.997549,,output/trajectory_6.pdb,0
26,26,-24.7273,0.997624,,output/trajectory_6.pdb,0
27,27,-24.7271,0.997624,,output/trajectory_6.pdb,0
28,28,-24.5151,0.99708,,output/trajectory_6.pdb,-
29,29,-24.5109,0.99627,,output/trajectory_6.pdb,-
30,30,-24.5207,0.999429,,output/trajectory_6.pdb,-
31,31,-24.4821,0.99733,,output/trajectory_6.pdb,-
32,32,-24.4732,0.997842,,output/trajectory_6.pdb,-
33,33,-24.4856,0.997481,,output/trajectory_6.pdb,-
34,34,-24.5324,0.996941,,output/trajectory_6.pdb,-
35,35,-24.7529,0.994235,,output/trajectory_6.pdb,0
36,36,-24.7934,0.995261,,output/trajectory_6.pdb,0
37,37,-24.8069,0.995352,,output/trajectory_6.pdb,0
38,38,-24.7079,0.996652,,output/trajectory_6.pdb,0
39,39,-24.721,0.995601,,output/trajectory_6.pdb,0
40,40,-24.7217,0.996418,,output/trajectory_6.pdb,0
41,41,-24.7217,0.996418,,output/trajectory_6.pdb,0
42,42,-24.7217,0.996418,,output/trajectory_6.pdb,0
43,43,-24.5498,0.998853,,output/trajectory_6.pdb,-
44,44,-24.6363,0.99934,,output/trajectory_6.pdb,0
45,45,-24.5844,0.999634,,output/trajectory_6.pdb,-
46,46,-24.6073,0.99919,,output/trajectory_6.pdb,-
47,47,-24.5688,0.997795,,output/trajectory_6.pdb,-
48,48,-24.6878,0.996617,,output/trajectory_6.pdb,0
49,49,-24.7361,0.997272,,output/trajectory_6.pdb,0
50,50,-24.787,0.997879,,output/trajectory_6.pdb,0
51,51,-24.7696,0.997554,,output/trajectory_6.pdb,0
52,52,-24.7691,0.997049,,output/trajectory_6.pdb,0
53,53,-24.7691,0.997049,,output/trajectory_6.pdb,0
54,54,-24.7753,0.996676,,output/trajectory_6.pdb,0
55,55,-24.7755,0.997493,,output/trajectory_6.pdb,0
56,56,-24.7892,0.995285,,output/trajectory_6.pdb,0
57,57,-24.7893,0.995285,,output/trajectory_6.pdb,0
59,58,-24.7893,0.995285,,output/trajectory_6.pdb,0
60,59,-24.63,1.00003,,output/trajectory_6.pdb,0
61,60,-24.6418,0.998525,,output/trajectory_6.pdb,0
62,61,-24.6333,0.999402,,output/trajectory_6.pdb,0
63,62,-24.6077,0.999775,,output/trajectory_6.pdb,-
64,63,-24.7621,0.99947,,output/trajectory_6.pdb,0
65,64,-24.7397,0.998714,,output/trajectory_6.pdb,0
66,65,-24.6072,1.00095,,output/trajectory_6.pdb,-
67,66,-24.5793,1.00013,,output/trajectory_6.pdb,-
68,67,-24.6187,1.00019,,output/trajectory_6.pdb,0
69,68,-24.5813,1.00091,,output/trajectory_6.pdb,-
70,69,-24.6101,1.00029,,output/trajectory_6.pdb,-
71,70,-24.6335,0.999868,,output/trajectory_6.pdb,0
72,71,-24.6335,1.00469,,output/trajectory_6.pdb,0
73,72,-24.6268,1.00469,,output/trajectory_6.pdb,0
74,73,-24.6416,1.00242,,output/trajectory_6.pdb,0
75,74,-24.6637,1.00344,,output/trajectory_6.pdb,0
76,75,-24.6822,1.00265,,output/trajectory_6.pdb,0
77,76,-24.6822,1.00265,,output/trajectory_6.pdb,0
78,77,-24.6674,1.00219,,output/trajectory_6.pdb,0
79,78,-24.6869,1.00219,,output/trajectory_6.pdb,0
80,79,-24.7121,1.00268,,output/trajectory_6.pdb,0
81,80,-24.6557,1.00256,,output/trajectory_6.pdb,0
82,81,-24.661,1.00265,,output/trajectory_6.pdb,0
83,82,-24.6804,1.00333,,output/trajectory_6.pdb,0
84,83,-24.6597,1.0012,,output/trajectory_6.pdb,0
85,84,-24.7188,1.00264,,output/trajectory_6.pdb,0
86,85,-24.7246,1.00091,,output/trajectory_6.pdb,0
87,86,-24.7411,0.999175,,output/trajectory_6.pdb,0
88,87,-24.7463,1.0029,,output/trajectory_6.pdb,0
89,88,-24.7128,0.996522,,output/trajectory_6.pdb,0
90,89,-24.7672,0.996672,,output/trajectory_6.pdb,0
91,90,-24.7919,0.997685,,output/trajectory_6.pdb,0
92,91,-24.7919,0.997685,,output/trajectory_6.pdb,0
93,92,-24.7346,0.997712,,output/trajectory_6.pdb,0
94,93,-24.9405,1.00014,,output/trajectory_6.pdb,0
95,94,-24.904,0.999003,,output/trajectory_6.pdb,0
96,95,-24.9785,0.998585,,output/trajectory_6.pdb,0
97,96,-24.9774,0.998228,,output/trajectory_6.pdb,0
98,97,-24.946,0.999117,,output/trajectory_6.pdb,0
99,98,-24.9087,0.998837,,output/trajectory_6.pdb,0
100,99,-24.9403,1.00041,,output/trajectory_6.pdb,0
0,0,-19.0793,1.0,,output/trajectory_7.pdb,-
1,1,-24.595,0.997624,,output/trajectory_7.pdb,-
2,2,-24.6559,0.997868,,output/trajectory_7.pdb,0
3,3,-24.7127,0.996543,,output/trajectory_7.pdb,0
4,4,-24.6065,0.998439,,output/trajectory_7.pdb,-
5,5,-24.4614,0.996924,,output/trajectory_7.pdb,-
6,6,-24.4622,0.996924,,output/trajectory_7.pdb,-
7,7,-24.4651,0.997648,,output/trajectory_7.pdb,-
8,8,-24.5063,0.997323,,output/trajectory_7.pdb,-
9,9,-24.5012,0.996137,,output/trajectory_7.pdb,-
10,10,-24.6271,0.997896,,output/trajectory_7.pdb,0
11,11,-24.6446,0.997403,,output/trajectory_7.pdb,0
12,12,-24.6692,0.99927,,output/trajectory_7.pdb,0
13,13,-24.6362,0.998053,,output/trajectory_7.pdb,0
14,14,-24.6446,0.997403,,output/trajectory_7.pdb,0
15,15,-24.6474,0.996663,,output/trajectory_7.pdb,0
16,16,-24.6401,0.994735,,output/trajectory_7.pdb,0
17,17,-24.6477,0.994576,,output/trajectory_7.pdb,0
18,18,-24.6226,0.995247,,output/trajectory_7.pdb,0
19,19,-24.6294,0.995134,,output/trajectory_7.pdb,0
20,20,-24.6233,0.996201,,output/trajectory_7.pdb,0
21,21,-24.6233,0.996201,,output/trajectory_7.pdb,0
22,22,-24.6233,0.996201,,output/trajectory_7.pdb,0
23,23,-24.7327,0.992825,,output/trajectory_7.pdb,0
24,24,-24.7184,0.994308,,output/trajectory_7.pdb,0
25,25,-24.7236,0.994678,,output/trajectory_7.pdb,0
26,26,-24.6223,0.995669,,output/trajectory_7.pdb,0
27,27,-24.6048,0.999811,,output/trajectory_7.pdb,-
28,28,-24.6076,0.999811,,output/trajectory_7.pdb,-
29,29,-24.6316,0.999201,,output/trajectory_7.pdb,0
30,30,-24.6316,0.999201,,output/trajectory_7.pdb,0
31,31,-24.6237,0.9986,,output/trajectory_7.pdb,0
32,32,-24.5944,0.998693,,output/trajectory_7.pdb,-
33,33,-24.5986,0.999763,,output/trajectory_7.pdb,-
34,34,-24.5717,0.999081,,output/trajectory_7.pdb,-
35,35,-24.5699,0.999405,,output/trajectory_7.pdb,-
36,36,-24.5699,0.999405,,output/trajectory_7.pdb,-
37,37,-24.5699,0.999405,,output/trajectory_7.pdb,-
38,38,-24.6234,0.998358,,output/trajectory_7.pdb,0
39,39,-24.6004,0.998044,,output/trajectory_7.pdb,-
40,40,-24.6005,0.998044,,output/trajectory_7.pdb,-
41,41,-24.6238,0.996857,,output/trajectory_7.pdb,0
42,42,-24.8405,0.99745,,output/trajectory_7.pdb,0
43,43,-24.7486,0.997068,,output/trajectory_7.pdb,0
44,44,-24.7734,0.995602,,output/trajectory_7.pdb,0
45,45,-24.7471,0.995602,,output/trajectory_7.pdb,0
46,46,-24.7041,0.995655,,output/trajectory_7.pdb,0
47,47,-24.809,0.994157,,output/trajectory_7.pdb,0
48,48,-24.7767,0.994176,,output/trajectory_7.pdb,0
50,49,-24.8174,0.993912,,output/trajectory_7.pdb,0
51,50,-24.8286,0.997259,,output/trajectory_7.pdb,0
52,51,-24.8112,0.995853,,output/trajectory_7.pdb,0
53,52,-24.8276,0.994581,,output/trajectory_7.pdb,0
54,53,-24.7777,0.994967,,output/trajectory_7.pdb,0
55,54,-24.7934,0.994792,,output/trajectory_7.pdb,0
56,55,-24.8046,0.993882,,output/trajectory_7.pdb,0
57,56,-24.8586,0.993954,,output/trajectory_7.pdb,0
58,57,-24.8499,0.99309,,output/trajectory_7.pdb,0
59,58,-24.9138,0.992479,,output/trajectory_7.pdb,0
60,59,-24.9184,0.992944,,output/trajectory_7.pdb,0
61,60,-24.9667,0.992689,,output/trajectory_7.pdb,0
62,61,-24.8995,0.991552,,output/trajectory_7.pdb,0
63,62,-24.8745,0.994876,,output/trajectory_7.pdb,0
64,63,-24.8938,0.991192,,output/trajectory_7.pdb,0
65,64,-24.9177,0.992957,,output/trajectory_7.pdb,0
66,65,-24.9084,0.993115,,output/trajectory_7.pdb,0
67,66,-24.8988,0.994716,,output/trajectory_7.pdb,0
68,67,-24.9039,0.995484,,output/trajectory_7.pdb,0
69,68,-24.904,0.995484,,output/trajectory_7.pdb,0
70,69,-24.904,0.995484,,output/trajectory_7.pdb,0
71,70,-24.9173,0.99415,,output/trajectory_7.pdb,0
72,71,-24.9083,0.993501,,output/trajectory_7.pdb,0
73,72,-24.8947,0.994343,,output/trajectory_7.pdb,0
74,73,-24.8883,0.994787,,output/trajectory_7.pdb,0
75,74,-24.8722,0.996671,,output/trajectory_7.pdb,0
76,75,-24.8722,0.996671,,output/trajectory_7.pdb,0
77,76,-24.9175,0.995085,,output/trajectory_7.pdb,0
78,77,-24.9173,0.9962,,output/trajectory_7.pdb,0
79,78,-24.8205,0.998248,,output/trajectory_7.pdb,0
80,79,-24.7852,0.998849,,output/trajectory_7.pdb,0
81,80,-24.7806,1.00018,,output/trajectory_7.pdb,0
82,81,-24.7409,0.996749,,output/trajectory_7.pdb,0
83,82,-24.8112,0.998189,,output/trajectory_7.pdb,0
84,83,-24.7718,0.999284,,output/trajectory_7.pdb,0
85,84,-24.815,0.999465,,output/trajectory_7.pdb,0
86,85,-24.7545,0.999377,,output/trajectory_7.pdb,0
87,86,-24.7718,0.999702,,output/trajectory_7.pdb,0
88,87,-24.6157,0.999848,,output/trajectory_7.pdb,0
89,88,-24.6109,1.00235,,output/trajectory_7.pdb,-
90,89,-24.6298,1.00116,,output/trajectory_7.pdb,0
91,90,-24.6569,1.0025,,output/trajectory_7.pdb,0
92,91,-24.6367,1.00113,,output/trajectory_7.pdb,0
93,92,-24.6359,1.00157,,output/trajectory_7.pdb,0
94,93,-24.6537,1.00157,,output/trajectory_7.pdb,0
95,94,-24.6536,1.00157,,output/trajectory_7.pdb,0
96,95,-24.6536,1.00157,,output/trajectory_7.pdb,0
97,96,-24.722,1.00027,,output/trajectory_7.pdb,0
98,97,-24.6495,1.00014,,output/trajectory_7.pdb,0
99,98,-24.7509,1.00014,,output/trajectory_7.pdb,0
100,99,-24.6884,0.996562,,output/trajectory_7.pdb,0
0,0,-19.0793,1.0,,output/trajectory_8.pdb,-
1,1,-24.595,0.997624,,output/trajectory_8.pdb,-
2,2,-24.6453,0.998458,,output/trajectory_8.pdb,0
3,3,-24.5824,0.99899,,output/trajectory_8.pdb,-
4,4,-24.6115,1.00029,,output/trajectory_8.pdb,-
5,5,-24.6379,1.0007,,output/trajectory_8.pdb,0
6,6,-24.6284,1.00182,,output/trajectory_8.pdb,0
7,7,-24.5703,0.999536,,output/trajectory_8.pdb,-
8,8,-24.6004,1.00108,,output/trajectory_8.pdb,-
9,9,-24.6376,1.00108,,output/trajectory_8.pdb,0
10,10,-24.5842,0.998109,,output/trajectory_8.pdb,-
11,11,-24.6417,0.998253,,output/trajectory_8.pdb,0
12,12,-24.6483,0.998735,,output/trajectory_8.pdb,0
13,13,-24.6854,0.997296,,output/trajectory_8.pdb,0
14,14,-24.6626,0.997977,,output/trajectory_8.pdb,0
15,15,-24.6759,0.99835,,output/trajectory_8.pdb,0
16,16,-24.6825,0.997839,,output/trajectory_8.pdb,0
17,17,-24.6518,0.997323,,output/trajectory_8.pdb,0
18,18,-24.6737,0.995821,,output/trajectory_8.pdb,0
19,19,-24.6205,0.997407,,output/trajectory_8.pdb,0
20,20,-24.5468,0.998135,,output/trajectory_8.pdb,-
21,21,-24.5717,0.995618,,output/trajectory_8.pdb,-
22,22,-24.6047,0.995232,,output/trajectory_8.pdb,-
23,23,-24.5807,0.997138,,output/trajectory_8.pdb,-
24,24,-24.5881,0.997004,,output/trajectory_8.pdb,-
25,25,-24.6412,0.997306,,output/trajectory_8.pdb,0
26,26,-24.6069,1.00008,,output/trajectory_8.pdb,-
27,27,-24.6189,0.999991,,output/trajectory_8.pdb,0
28,28,-24.6089,1.00007,,output/trajectory_8.pdb,-
29,29,-24.624,0.998951,,output/trajectory_8.pdb,0
30,30,-24.5962,0.994898,,output/trajectory_8.pdb,-
31,31,-24.7277,0.995871,,output/trajectory_8.pdb,0
32,32,-24.5951,0.996633,,output/trajectory_8.pdb,-
33,33,-24.6353,0.997967,,output/trajectory_8.pdb,0
34,34,-24.6268,0.998292,,output/trajectory_8.pdb,0
35,35,-24.6335,0.99783,,output/trajectory_8.pdb,0
36,36,-24.6636,0.996973,,output/trajectory_8.pdb,0
37,37,-24.6157,0.996995,,output/trajectory_8.pdb,0
38,38,-24.6891,0.995757,,output/trajectory_8.pdb,0
39,39,-24.5789,0.997274,,output/trajectory_8.pdb,-
40,40,-24.6577,0.998546,,output/trajectory_8.pdb,0
41,41,-24.5413,1.00088,,output/trajectory_8.pdb,-
42,42,-24.6243,1.00059,,output/trajectory_8.pdb,0
43,43,-24.6901,0.99934,,output/trajectory_8.pdb,0
44,44,-24.6503,0.998466,,output/trajectory_8.pdb,0
45,45,-24.7347,0.996726,,output/trajectory_8.pdb,0
46,46,-24.645,1.00008,,output/trajectory_8.pdb,0
47,47,-24.6209,0.999874,,output/trajectory_8.pdb,0
48,48,-24.6017,1.00054,,output/trajectory_8.pdb,-
49,49,-24.7054,0.998719,,output/trajectory_8.pdb,0
50,50,-24.7053,0.998334,,output/trajectory_8.pdb,0
51,51,-24.6008,0.999523,,output/trajectory_8.pdb,-
52,52,-24.6895,1.00114,,output/trajectory_8.pdb,0
53,53,-24.6958,0.999834,,output/trajectory_8.pdb,0
54,54,-24.5727,1.00167,,output/trajectory_8.pdb,-
55,55,-24.5847,1.00144,,output/trajectory_8.pdb,-
56,56,-24.6882,1.00034,,output/trajectory_8.pdb,0
57,57,-24.5938,1.00066,,output/trajectory_8.pdb,-
58,58,-24.5727,1.00186,,output/trajectory_8.pdb,-
59,59,-24.565,1.00186,,output/trajectory_8.pdb,-
60,60,-24.565,1.00186,,output/trajectory_8.pdb,-
61,61,-24.596,1.00209,,output/trajectory_8.pdb,-
62,62,-24.5609,1.0024,,output/trajectory_8.pdb,-
63,63,-24.7075,1.00025,,output/trajectory_8.pdb,0
64,64,-24.6167,1.00049,,output/trajectory_8.pdb,0
65,65,-24.6802,1.00137,,output/trajectory_8.pdb,0
66,66,-24.6733,1.00149,,output/trajectory_8.pdb,0
67,67,-24.7006,1.00217,,output/trajectory_8.pdb,0
68,68,-24.7326,1.00173,,output/trajectory_8.pdb,0
69,69,-24.6477,1.00245,,output/trajectory_8.pdb,0
70,70,-24.6322,1.0045,,output/trajectory_8.pdb,0
71,71,-24.6521,1.00267,,output/trajectory_8.pdb,0
72,72,-24.6323,1.00174,,output/trajectory_8.pdb,0
73,73,-24.6956,1.0032,,output/trajectory_8.pdb,0
74,74,-24.6304,1.00053,,output/trajectory_8.pdb,0
75,75,-24.6464,1.00113,,output/trajectory_8.pdb,0
76,76,-24.6618,1.00062,,output/trajectory_8.pdb,0
77,77,-24.7327,1.00189,,output/trajectory_8.pdb,0
78,78,-24.6416,1.00008,,output/trajectory_8.pdb,0
79,79,-24.6708,1.00017,,output/trajectory_8.pdb,0
80,80,-24.6707,1.00017,,output/trajectory_8.pdb,0
81,81,-24.6657,0.998543,,output/trajectory_8.pdb,0
82,82,-24.6647,0.998104,,output/trajectory_8.pdb,0
83,83,-24.7288,0.998473,,output/trajectory_8.pdb,0
84,84,-24.7041,0.998191,,output/trajectory_8.pdb,0
85,85,-24.6646,0.999041,,output/trajectory_8.pdb,0
86,86,-24.6455,0.99929,,output/trajectory_8.pdb,0
87,87,-24.658,0.996226,,output/trajectory_8.pdb,0
88,88,-24.6605,0.998939,,output/trajectory_8.pdb,0
89,89,-24.6588,0.99929,,output/trajectory_8.pdb,0
90,90,-24.6638,0.996226,,output/trajectory_8.pdb,0
91,91,-24.6433,0.996817,,output/trajectory_8.pdb,0
92,92,-24.6381,0.996817,,output/trajectory_8.pdb,0
93,93,-24.6294,0.996323,,output/trajectory_8.pdb,0
94,94,-24.654,0.996817,,output/trajectory_8.pdb,0
95,95,-24.6419,0.996817,,output/trajectory_8.pdb,0
96,96,-24.6431,0.996817,,output/trajectory_8.pdb,0
97,97,-24.6295,0.995906,,output/trajectory_8.pdb,0
98,98,-24.6334,0.996041,,output/trajectory_8.pdb,0
99,99,-24.6656,0.996075,,output/trajectory_8.pdb,0
100,100,-24.5679,0.998421,,output/trajectory_8.pdb,-
0,0,-19.0793,1.0,,output/trajectory_9.pdb,-
1,1,-24.595,0.997624,,output/trajectory_9.pdb,-
2,2,-24.6453,0.998458,,output/trajectory_9.pdb,0
3,3,-24.5995,1.00035,,output/trajectory_9.pdb,-
4,4,-24.624,0.998041,,output/trajectory_9.pdb,0
5,5,-24.5978,1.00035,,output/trajectory_9.pdb,-
6,6,-24.5498,1.00134,,output/trajectory_9.pdb,-
7,7,-24.6117,0.999332,,output/trajectory_9.pdb,-
8,8,-24.5682,0.999576,,output/trajectory_9.pdb,-
9,9,-24.6072,1.0011,,output/trajectory_9.pdb,-
10,10,-24.6285,1.00141,,output/trajectory_9.pdb,0
11,11,-24.6417,1.00032,,output/trajectory_9.pdb,0
12,12,-24.6738,0.999456,,output/trajectory_9.pdb,0
13,13,-24.6674,0.999228,,output/trajectory_9.pdb,0
14,14,-24.6781,0.998501,,output/trajectory_9.pdb,0
15,15,-24.6836,0.998855,,output/trajectory_9.pdb,0
16,16,-24.6496,1.00091,,output/trajectory_9.pdb,0
17,17,-24.6473,1.00021,,output/trajectory_9.pdb,0
18,18,-24.6761,0.999838,,output/trajectory_9.pdb,0
19,19,-24.676,0.999838,,output/trajectory_9.pdb,0
20,20,-24.6748,0.998771,,output/trajectory_9.pdb,0
21,21,-24.627,0.998549,,output/trajectory_9.pdb,0
22,22,-24.6171,0.998783,,output/trajectory_9.pdb,0
23,23,-24.6242,0.998291,,output/trajectory_9.pdb,0
24,24,-24.5516,0.995152,,output/trajectory_9.pdb,-
25,25,-24.5781,0.997454,,output/trajectory_9.pdb,-
26,26,-24.6061,0.994708,,output/trajectory_9.pdb,-
27,27,-24.583,0.998036,,output/trajectory_9.pdb,-
28,28,-24.6204,0.999574,,output/trajectory_9.pdb,0
29,29,-24.6456,0.999714,,output/trajectory_9.pdb,0
30,30,-24.6553,0.998694,,output/trajectory_9.pdb,0
31,31,-24.6112,0.997025,,output/trajectory_9.pdb,-
32,32,-24.6687,0.997269,,output/trajectory_9.pdb,0
33,33,-24.6113,0.995399,,output/trajectory_9.pdb,-
34,34,-24.6165,0.996874,,output/trajectory_9.pdb,0
35,35,-24.5996,0.997824,,output/trajectory_9.pdb,-
36,36,-24.5654,0.99668,,output/trajectory_9.pdb,-
37,37,-24.6957,0.996445,,output/trajectory_9.pdb,0
38,38,-24.7134,0.997128,,output/trajectory_9.pdb,0
39,39,-24.7554,0.996213,,output/trajectory_9.pdb,0
40,40,-24.7504,0.994529,,output/trajectory_9.pdb,0
41,41,-24.6236,0.993553,,output/trajectory_9.pdb,0
42,42,-24.7247,0.995487,,output/trajectory_9.pdb,0
43,43,-24.7472,0.994247,,output/trajectory_9.pdb,0
44,44,-24.4963,0.997935,,output/trajectory_9.pdb,-
45,45,-24.5516,0.99962,,output/trajectory_9.pdb,-
46,46,-24.5207,0.999857,,output/trajectory_9.pdb,-
47,47,-24.4956,0.998319,,output/trajectory_9.pdb,-
48,48,-24.5579,0.997459,,output/trajectory_9.pdb,-
49,49,-24.5527,0.997805,,output/trajectory_9.pdb,-
50,50,-24.5955,0.995126,,output/trajectory_9.pdb,-
51,51,-24.5601,0.997914,,output/trajectory_9.pdb,-
52,52,-24.6077,0.995527,,output/trajectory_9.pdb,-
53,53,-24.6032,0.996208,,output/trajectory_9.pdb,-
54,54,-24.6402,0.995809,,output/trajectory_9.pdb,0
55,55,-24.6437,0.995349,,output/trajectory_9.pdb,0
56,56,-24.7081,0.996794,,output/trajectory_9.pdb,0
57,57,-24.726,0.996189,,output/trajectory_9.pdb,0
58,58,-24.7046,0.997602,,output/trajectory_9.pdb,0
59,59,-24.5938,1.00068,,output/trajectory_9.pdb,-
60,60,-24.6757,0.996717,,output/trajectory_9.pdb,0
61,61,-24.6598,0.99793,,output/trajectory_9.pdb,0
62,62,-24.7701,0.995386,,output/trajectory_9.pdb,0
63,63,-24.7418,0.996761,,output/trajectory_9.pdb,0
64,64,-24.7439,0.995262,,output/trajectory_9.pdb,0
65,65,-24.7396,0.997229,,output/trajectory_9.pdb,0
66,66,-24.7393,0.995262,,output/trajectory_9.pdb,0
67,67,-24.7203,0.995544,,output/trajectory_9.pdb,0
68,68,-24.6892,0.997142,,output/trajectory_9.pdb,0
69,69,-24.6873,0.997304,,output/trajectory_9.pdb,0
70,70,-24.6811,0.998094,,output/trajectory_9.pdb,0
71,71,-24.6813,0.998094,,output/trajectory_9.pdb,0
72,72,-24.7076,0.996995,,output/trajectory_9.pdb,0
73,73,-24.6969,0.996995,,output/trajectory_9.pdb,0
74,74,-24.7111,0.995845,,output/trajectory_9.pdb,0
75,75,-24.7536,0.996773,,output/trajectory_9.pdb,0
76,76,-24.6776,0.997554,,output/trajectory_9.pdb,0
77,77,-24.7211,0.996993,,output/trajectory_9.pdb,0
78,78,-24.7406,0.996317,,output/trajectory_9.pdb,0
79,79,-24.7405,0.997221,,output/trajectory_9.pdb,0
80,80,-24.812,0.997242,,output/trajectory_9.pdb,0
81,81,-24.798,0.996966,,output/trajectory_9.pdb,0
82,82,-24.7888,0.99799,,output/trajectory_9.pdb,0
83,83,-24.8566,0.99621,,output/trajectory_9.pdb,0
84,84,-24.8043,0.995908,,output/trajectory_9.pdb,0
85,85,-24.8185,0.997284,,output/trajectory_9.pdb,0
86,86,-24.8028,0.99763,,output/trajectory_9.pdb,0
87,87,-24.5998,1.00169,,output/trajectory_9.pdb,-
